,,clusters,pID,area,n,Price Q1,Price Q2,Price Q3,QCoD,segmentation
4,26,4,244,388.46932520541014,1.0,4097.39679827009,4097.39679827009,4097.39679827009,0.0,MT8cls5sw
4,27,4,245,3525.6656053024744,15.0,4492.755615234375,4731.82751464844,5005.66320800781,0.05399926054201506,MT8cls5sw
4,28,4,246,37250.30001467196,84.0,4484.209126790365,4685.896949768065,4829.3790512084925,0.03706089616819319,MT8cls5sw
4,29,4,247,685.3326384676976,,,,,,MT8cls5sw
4,30,4,248,373.57943613994973,1.0,4913.34637451172,4913.34637451172,4913.34637451172,0.0,MT8cls5sw
4,31,4,249,19.8884846770092,,,,,,MT8cls5sw
4,32,4,250,900.7999545139196,3.0,4294.53093724469,4300.00379774306,4379.403649708585,0.00978479969073723,MT8cls5sw
4,33,4,251,2242.8565065943294,6.0,3435.254623413085,3538.589080810545,4380.64168294271,0.12095696033746599,MT8cls5sw
4,34,4,252,460.9941555921807,1.0,3634.95098876953,3634.95098876953,3634.95098876953,0.0,MT8cls5sw
4,35,4,253,137.30389390642478,1.0,3685.45916748047,3685.45916748047,3685.45916748047,0.0,MT8cls5sw
4,36,4,254,275.9240737155667,1.0,4437.44287109375,4437.44287109375,4437.44287109375,0.0,MT8cls5sw
4,37,4,255,20085.971434486168,54.0,3734.0419818584774,4010.67182006836,4503.65673828125,0.09342594122084116,MT8cls5sw
4,38,4,256,3003.5606087756414,8.0,3482.02817951549,3841.404317220055,4055.526480538505,0.07608545833336705,MT8cls5sw
4,39,4,257,170.15647861629753,1.0,4312.416015625,4312.416015625,4312.416015625,0.0,MT8cls5sw
4,40,4,258,242.45996289924742,1.0,5203.95458984375,5203.95458984375,5203.95458984375,0.0,MT8cls5sw
4,41,4,259,328.4777241078121,1.0,3166.20849609375,3166.20849609375,3166.20849609375,0.0,MT8cls5sw
4,42,4,260,834.6413184707327,3.0,4371.89619954427,4593.67041015625,4776.390380859375,0.044215294061902694,MT8cls5sw
4,43,4,261,27.51516713622105,1.0,4978.43896484375,4978.43896484375,4978.43896484375,0.0,MT8cls5sw
4,44,4,262,1097.0564439473862,3.0,4719.912282307945,4729.09014892578,4775.86422729492,0.00589229800537028,MT8cls5sw
4,45,4,263,2247.3772755522245,10.0,3972.3583984375027,4400.93845621745,4697.989339192705,0.08369110013960446,MT8cls5sw
4,46,4,264,173.25291262816333,1.0,5067.82731119792,5067.82731119792,5067.82731119792,0.0,MT8cls5sw
4,47,4,265,2883.186631675421,9.0,4385.24867466518,4631.02299360796,4988.58978271484,0.06436435946628134,MT8cls5sw
4,48,4,266,155.99764053078044,,,,,,MT8cls5sw
4,49,4,267,1049.4110769393665,1.0,4909.50405883789,4909.50405883789,4909.50405883789,0.0,MT8cls5sw
4,50,4,268,21115.44450310026,79.0,2364.2928466796902,2478.84358723958,2661.822713797435,0.05919678199549803,MT8cls5sw
4,51,4,269,580.2047116950552,3.0,3014.06193033854,3147.94189453125,3373.3258056640652,0.05624582226322804,MT8cls5sw
4,52,4,270,172.53826882736723,1.0,3374.63012695313,3374.63012695313,3374.63012695313,0.0,MT8cls5sw
4,53,4,271,236.7722802163271,2.0,3421.1571899414075,3457.653247070315,3494.1493041992226,0.010555152446194769,MT8cls5sw
4,54,4,272,889.0141492098567,2.0,3546.83375244141,3641.0049560546904,3735.1761596679703,0.0258640690550781,MT8cls5sw
4,55,4,273,2975.4653151101893,1.0,4023.7506041864,4023.7506041864,4023.7506041864,0.0,MT8cls5sw
4,56,4,274,7472.270788595478,16.0,3214.94140625,3362.9029541015598,3553.9564056396525,0.05008422476022145,MT8cls5sw
4,57,4,275,572.1979255713674,1.0,3529.47820685892,3529.47820685892,3529.47820685892,0.0,MT8cls5sw
4,58,4,276,3125.718521310282,6.0,3472.35086604527,3591.02730887277,3834.9767925555925,0.0496249714604634,MT8cls5sw
4,59,4,277,15867.405070296685,6.0,3365.6028960091726,3688.94135284424,3739.4473978678375,0.05261672843904239,MT8cls5sw
4,60,4,278,6682.378745817485,14.0,3528.422315954525,3877.63151999081,4214.90322641226,0.08865453308164913,MT8cls5sw
4,61,4,279,130.19942109717672,1.0,3871.89729817708,3871.89729817708,3871.89729817708,0.0,MT8cls5sw
4,62,4,280,44903.78542989188,46.0,3640.57208469936,3891.18162841797,4119.40798705629,0.061705815985245986,MT8cls5sw
4,63,4,281,73.63290666652023,1.0,3781.7744140625,3781.7744140625,3781.7744140625,0.0,MT8cls5sw
4,64,4,282,559.0926098711759,1.0,3801.23876953125,3801.23876953125,3801.23876953125,0.0,MT8cls5sw
4,65,4,283,96.21827439070184,1.0,3967.59350585938,3967.59350585938,3967.59350585938,0.0,MT8cls5sw
4,66,4,284,1991.9379680295099,9.0,3427.49591064453,3701.15966796875,4012.79084916548,0.07866564252368892,MT8cls5sw
4,67,4,285,10469.911988672768,18.0,3391.454498291015,3543.3258616790154,3730.095904263585,0.04755164070047085,MT8cls5sw
4,68,4,286,36482.856873194796,71.0,3418.1975440979,3678.666015625,3912.42283799913,0.06741929988739231,MT8cls5sw
4,69,4,287,868.5319626665395,2.0,3456.0576934814476,3475.4285990397148,3494.7995045979824,0.0055736738667627106,MT8cls5sw
4,70,4,288,235.0269676138674,1.0,3725.47778320313,3725.47778320313,3725.47778320313,0.0,MT8cls5sw
4,71,4,289,445.24613149155454,2.0,3530.47975667318,3682.48585340712,3834.49195014106,0.041278121026127094,MT8cls5sw
4,72,4,290,106.25057097436667,1.0,3759.76489257813,3759.76489257813,3759.76489257813,0.0,MT8cls5sw
4,73,4,291,1243.7153675831687,1.0,3614.29064611487,3614.29064611487,3614.29064611487,0.0,MT8cls5sw
4,74,4,292,411.23951426034034,1.0,3967.3749593099,3967.3749593099,3967.3749593099,0.0,MT8cls5sw
4,75,4,293,149.00388124991426,1.0,2986.99360351563,2986.99360351563,2986.99360351563,0.0,MT8cls5sw
4,76,4,294,38157.732615952365,52.0,2823.1548430613975,3116.7752546830598,3317.140860966272,0.0804498743571664,MT8cls5sw
4,77,4,295,400.1439913070546,3.0,2747.2701416015652,2807.21118164063,2859.29841308594,0.019981610925048056,MT8cls5sw
4,78,4,296,6662.273059622341,8.0,3256.0671752929725,3414.613016764325,3593.3245745889526,0.04923902904251228,MT8cls5sw
4,79,4,297,1249.1249952024534,2.0,2954.0253318504024,3100.883915653935,3247.7424994574676,0.04736023269434841,MT8cls5sw
4,80,4,298,101.94496016833253,,,,,,MT8cls5sw
4,81,4,299,2257.0520256842915,5.0,3186.2353515625,3512.83935546875,3640.2421875,0.06650675012692564,MT8cls5sw
4,82,4,300,1632.21355327074,3.0,2965.2772391183053,3085.95682198661,3114.086402529765,0.024477753295099616,MT8cls5sw
4,83,4,301,62.50600136389444,,,,,,MT8cls5sw
4,84,4,302,24901.342347853006,6.0,2451.106249787703,2554.153338928225,2822.802158355715,0.07047826389894796,MT8cls5sw
4,85,4,303,23598.868140495142,13.0,2490.99926757813,2899.63891601563,3226.33093261719,0.12861451749173747,MT8cls5sw
4,86,4,304,66324.20425496344,179.0,2069.85292856317,2176.99857875279,2332.05409975405,0.05956535871933572,MT8cls5sw
4,87,4,305,160.52152203887914,1.0,3183.51684570313,3183.51684570313,3183.51684570313,0.0,MT8cls5sw
4,88,4,306,497.3507547502409,3.0,3073.102091471355,3126.62744140625,3170.1204833984402,0.015539793874657539,MT8cls5sw
4,89,4,307,127.98434900281171,1.0,3647.203125,3647.203125,3647.203125,0.0,MT8cls5sw
4,90,4,308,1216.6755683160395,3.0,3122.4841094970698,3209.60073852539,3303.53235168457,0.02817425745501569,MT8cls5sw
4,91,4,309,4193.182163990731,9.0,3122.31665039063,3262.0703125,3415.47111002604,0.0448400086356928,MT8cls5sw
4,92,4,310,276.16559899830645,1.0,3065.74597167969,3065.74597167969,3065.74597167969,0.0,MT8cls5sw
4,93,4,311,1254.1465030819347,2.0,3028.928219437355,3126.18499471111,3223.441769984865,0.031110371087537794,MT8cls5sw
4,94,4,312,41054.82660169964,127.0,2342.356789725165,2519.32354736328,2724.168511824175,0.07535967934123453,MT8cls5sw
4,95,4,313,132.31965478632307,1.0,2350.57055664063,2350.57055664063,2350.57055664063,0.0,MT8cls5sw
4,96,4,314,1561.0039438120284,4.0,2557.320076497395,2642.298181152345,2839.988098144532,0.05237203667101894,MT8cls5sw
4,97,4,315,856.6278098128761,1.0,2668.34971516927,2668.34971516927,2668.34971516927,0.0,MT8cls5sw
4,98,4,316,498.02920361471433,2.0,2592.961181640625,2796.3958604600703,2999.830539279515,0.07274888426775722,MT8cls5sw
4,99,4,317,157.6494464220253,1.0,2809.27202148437,2809.27202148437,2809.27202148437,0.0,MT8cls5sw
4,100,4,318,1121.0773895309762,2.0,2845.8338797433053,2848.79638671875,2851.7588936941947,0.0010399153092358986,MT8cls5sw
4,101,4,319,4533.9987298314945,17.0,2280.93021647135,2501.08288574219,2624.71598307292,0.07007960880536139,MT8cls5sw
4,102,4,320,5138.060119654064,6.0,2462.9895172119177,2776.33645629883,2853.8201702615497,0.0735084902456521,MT8cls5sw
4,103,4,321,175.47978609351378,1.0,2272.00244140625,2272.00244140625,2272.00244140625,0.0,MT8cls5sw
4,104,4,322,747.2373014034831,2.0,2761.72122469815,2801.61408025568,2841.50693581321,0.014239240100438599,MT8cls5sw
4,105,4,323,12968.469519432452,28.0,2475.1734183175226,2562.6317904603247,2615.4313891810225,0.02755231964911076,MT8cls5sw
4,106,4,324,2398.721081770916,12.0,2301.5020370483376,2450.86572265625,2507.829129900255,0.042901410963310106,MT8cls5sw
4,107,4,325,114.34928265182978,,,,,,MT8cls5sw
4,108,4,326,2660.32167656587,10.0,2405.3845581054675,2581.484844970705,2620.1638000488274,0.04273747393055446,MT8cls5sw
4,109,4,327,152.05087703951725,1.0,2724.36748046875,2724.36748046875,2724.36748046875,0.0,MT8cls5sw
4,110,4,328,93.97734697664166,1.0,2180.28662109375,2180.28662109375,2180.28662109375,0.0,MT8cls5sw
4,111,4,329,124.78515131262846,1.0,2619.00887044271,2619.00887044271,2619.00887044271,0.0,MT8cls5sw
4,112,4,330,110.73141986551803,1.0,2253.9189453125,2253.9189453125,2253.9189453125,0.0,MT8cls5sw
4,113,4,331,2634.1678336509167,6.0,2451.79279972957,2483.3129329295252,2501.4480639950752,0.010024803079769131,MT8cls5sw
4,114,4,332,259.62108291090635,1.0,3181.63566080729,3181.63566080729,3181.63566080729,0.0,MT8cls5sw
4,115,4,333,5046.961959799863,15.0,2106.4254150390652,2909.85656738281,3110.70365600586,0.1924963379841493,MT8cls5sw
4,116,4,334,869.7355872067108,4.0,2501.0799713134725,2733.8077087402353,2811.182499476845,0.05837485061562437,MT8cls5sw
4,117,4,335,449.64292708073805,1.0,2549.142578125,2549.142578125,2549.142578125,0.0,MT8cls5sw
4,118,4,336,142.08125817703737,1.0,2433.32006835938,2433.32006835938,2433.32006835938,0.0,MT8cls5sw
5,0,5,337,753.0407481262912,1.0,2817.26834106445,2817.26834106445,2817.26834106445,0.0,MT8cls5sw
5,1,5,338,184.32460012553838,,,,,,MT8cls5sw
5,2,5,339,2602953.0389255127,1587.0,3500.924133300785,4279.84734552557,4726.1839983830705,0.14892959293480318,MT8cls5sw
5,3,5,340,122.67844339006105,,,,,,MT8cls5sw
5,4,5,341,155.97218569900232,1.0,3747.40838623047,3747.40838623047,3747.40838623047,0.0,MT8cls5sw
5,5,5,342,3222.091673189624,5.0,3558.20513916016,3651.32727050781,3917.11614990234,0.04801278725869884,MT8cls5sw
5,6,5,343,1347.6278194876563,2.0,4731.644260660805,4731.6604695638,4731.676678466794,3.425626817226679e-06,MT8cls5sw
5,7,5,344,3399898.18407131,1974.0,4932.160774230957,5398.474853515625,5760.10380045573,0.07743383269666561,MT8cls5sw
5,8,5,345,12500.127603734993,20.0,3514.709778884365,3897.9419150501953,4056.9275913093875,0.07161169848935169,MT8cls5sw
5,9,5,346,2433.088002901909,11.0,3536.664306640625,3618.81909179688,3917.5089721679697,0.05109146933973814,MT8cls5sw
5,10,5,347,4289.843477688323,2.0,3749.7059923537226,3966.067258144945,4182.428523936167,0.05455310051711559,MT8cls5sw
5,11,5,348,23.964620090471776,,,,,,MT8cls5sw
5,12,5,349,379.36847640515595,2.0,4022.3955165318075,4170.151698521205,4317.907880510603,0.035431848208734004,MT8cls5sw
5,13,5,350,129.0106140786577,1.0,2822.552734375,2822.552734375,2822.552734375,0.0,MT8cls5sw
5,14,5,351,152.2868758100872,1.0,3306.81209309896,3306.81209309896,3306.81209309896,0.0,MT8cls5sw
5,15,5,352,238.6078848061219,2.0,3173.4635620117224,3179.5616455078152,3185.6597290039076,0.0019179006970058837,MT8cls5sw
5,16,5,353,160.36267417043578,1.0,3421.15380859375,3421.15380859375,3421.15380859375,0.0,MT8cls5sw
5,17,5,354,165.39498990534037,,,,,,MT8cls5sw
5,18,5,355,434.6780393863948,1.0,4592.67102050781,4592.67102050781,4592.67102050781,0.0,MT8cls5sw
5,19,5,356,1957.0516808255359,3.0,4945.145024301815,5027.61112607759,5228.06993478359,0.027810766962031254,MT8cls5sw
5,20,5,357,254.47405173640354,1.0,4537.95361328125,4537.95361328125,4537.95361328125,0.0,MT8cls5sw
5,21,5,358,33484.484448288604,50.0,4346.858206612723,4515.507904052734,5024.940516880582,0.07235348627025429,MT8cls5sw
5,22,5,359,971.4194080724768,1.0,5126.89446423101,5126.89446423101,5126.89446423101,0.0,MT8cls5sw
5,23,5,360,1146.4528552987028,2.0,4288.830767531625,4451.0113537016405,4613.191939871655,0.03643679453550248,MT8cls5sw
5,24,5,361,269.5364305377939,1.0,5558.94384765625,5558.94384765625,5558.94384765625,0.0,MT8cls5sw
5,25,5,362,1483.6675363883944,3.0,5304.81168503534,5436.16056082589,5500.828319889744,0.018140215180689187,MT8cls5sw
5,26,5,363,779046.4171041738,213.0,3651.66877693966,4027.29044117647,4291.63510742187,0.08056676916794675,MT8cls5sw
5,27,5,364,322.99772527140664,,,,,,MT8cls5sw
5,28,5,365,373.45570342929835,1.0,3914.14965820313,3914.14965820313,3914.14965820313,0.0,MT8cls5sw
5,29,5,366,592.5828068960301,3.0,4075.4315185546902,4171.4072265625,4280.8125,0.024578145514811425,MT8cls5sw
5,30,5,367,100.96365985658058,1.0,4681.09765625,4681.09765625,4681.09765625,0.0,MT8cls5sw
5,31,5,368,1105.6094533473176,3.0,3523.3964309692346,3616.50743103027,3892.31441352481,0.04974816174628578,MT8cls5sw
5,32,5,369,736.6053609446204,2.0,3668.46277907799,3669.6771324420797,3670.89148580617,0.0003309155874652602,MT8cls5sw
5,33,5,370,998.3266833208229,2.0,3305.4308576912726,3335.290577855605,3365.1502980199375,0.00895265928629537,MT8cls5sw
5,34,5,371,59.43968239680833,,,,,,MT8cls5sw
5,35,5,372,1340.2690701348795,2.0,3915.1105499267574,3926.0458068847647,3936.9810638427725,0.002785310588794297,MT8cls5sw
5,36,5,373,2758.3871394161297,6.0,4479.15790666853,4568.0326173926605,4628.4429135246055,0.01639125493127507,MT8cls5sw
5,37,5,374,654.8262216875219,,,,,,MT8cls5sw
5,38,5,375,470.17019170511065,,,,,,MT8cls5sw
5,39,5,376,411.3605728187804,1.0,4964.51220703125,4964.51220703125,4964.51220703125,0.0,MT8cls5sw
5,40,5,377,6.91275653484803,,,,,,MT8cls5sw
5,41,5,378,323.9962672127473,,,,,,MT8cls5sw
5,42,5,379,680.6275071573579,2.0,4739.608428955077,4892.198303222654,5044.788177490233,0.031190451574103533,MT8cls5sw
5,43,5,380,433.4212197930472,1.0,3913.87198893229,3913.87198893229,3913.87198893229,0.0,MT8cls5sw
5,44,5,381,4398.027060935396,7.0,4410.700120713975,4539.26419270833,4747.9671417236295,0.036824901630926846,MT8cls5sw
5,45,5,382,291.85951450502336,1.0,4099.95787464489,4099.95787464489,4099.95787464489,0.0,MT8cls5sw
5,46,5,383,3653.844554919846,2.0,4552.947422572543,4622.604765392485,4692.262108212427,0.015068851081848415,MT8cls5sw
5,47,5,384,208.7016592919821,,,,,,MT8cls5sw
5,48,5,385,146456.7265148572,85.0,5271.05876813616,5524.25556640625,5676.06013569079,0.03699616046127417,MT8cls5sw
5,49,5,386,1155.2454939143863,1.0,3935.87054443359,3935.87054443359,3935.87054443359,0.0,MT8cls5sw
5,50,5,387,650.4119620167069,1.0,3811.71082356771,3811.71082356771,3811.71082356771,0.0,MT8cls5sw
5,51,5,388,4322.607047692275,4.0,3514.1303100585974,3747.69948323568,3852.9276962280273,0.04598815237783111,MT8cls5sw
5,52,5,389,2399.726812524458,3.0,3861.923397944525,4185.34690856934,4312.452804369805,0.05511483632203347,MT8cls5sw
5,53,5,390,621.2764298128129,2.0,4491.247744046723,4514.941814716045,4538.635885385367,0.005247923814232443,MT8cls5sw
5,54,5,391,390.9716323479166,1.0,4426.20404411765,4426.20404411765,4426.20404411765,0.0,MT8cls5sw
5,55,5,392,263.4038388956121,1.0,4466.64510091146,4466.64510091146,4466.64510091146,0.0,MT8cls5sw
5,56,5,393,905.9319693109776,2.0,4735.982092180822,4890.199499755165,5044.416907329508,0.03153601557197491,MT8cls5sw
5,57,5,394,731.118731800836,1.0,5396.94873046875,5396.94873046875,5396.94873046875,0.0,MT8cls5sw
5,58,5,395,13287.102663253087,35.0,3171.41898803711,3245.76210239955,3431.82901000977,0.03943665633180591,MT8cls5sw
5,59,5,396,479.59010670382037,1.0,5495.28267045455,5495.28267045455,5495.28267045455,0.0,MT8cls5sw
5,60,5,397,351.7223665233955,1.0,4543.8222280649,4543.8222280649,4543.8222280649,0.0,MT8cls5sw
5,61,5,398,82.50840630284564,1.0,3687.56323242188,3687.56323242188,3687.56323242188,0.0,MT8cls5sw
5,62,5,399,296.89249287436655,1.0,4778.05900065104,4778.05900065104,4778.05900065104,0.0,MT8cls5sw
5,63,5,400,361.7700711582732,1.0,5134.87195763221,5134.87195763221,5134.87195763221,0.0,MT8cls5sw
5,64,5,401,46825.963996263476,33.0,3491.27150472005,3865.95298549107,4155.77924804688,0.08689725814705639,MT8cls5sw
5,65,5,402,49276.921316060536,53.0,3537.72941080729,3687.43347167969,3864.27725808662,0.0441161244357709,MT8cls5sw
5,66,5,403,947.0710408864857,1.0,5427.68050130209,5427.68050130209,5427.68050130209,0.0,MT8cls5sw
5,67,5,404,161006.36916362826,126.0,3170.7103583596,3418.4493136935753,3723.106547619045,0.08012922257630327,MT8cls5sw
5,68,5,405,1269.4786043965953,1.0,3849.51473999024,3849.51473999024,3849.51473999024,0.0,MT8cls5sw
5,69,5,406,24997.295327246342,,,,,,MT8cls5sw
5,70,5,407,148.89762482970232,1.0,4362.19584517046,4362.19584517046,4362.19584517046,0.0,MT8cls5sw
5,71,5,408,8651663.142741185,3029.0,2891.74951171875,3587.91162109375,4283.40399169922,0.19395466303508888,MT8cls5sw
5,72,5,409,1651.3536235887022,5.0,4249.345703125,4667.59619140625,4915.8896484375,0.0727252405142948,MT8cls5sw
5,73,5,410,41.524906231660445,,,,,,MT8cls5sw
5,74,5,411,2928.402122583735,2.0,4249.196148126777,4350.0518754438945,4450.907602761013,0.023184948181066475,MT8cls5sw
5,75,5,412,75.67775356156471,1.0,3975.08642578125,3975.08642578125,3975.08642578125,0.0,MT8cls5sw
5,76,5,413,156.90606580998997,1.0,3769.45629882813,3769.45629882813,3769.45629882813,0.0,MT8cls5sw
5,77,5,414,1038.9702917910627,3.0,3527.641123453775,3966.85994466146,3975.42903936477,0.059680624890062636,MT8cls5sw
5,78,5,415,133.76418500384912,,,,,,MT8cls5sw
5,79,5,416,441.97111654006716,2.0,4517.886230468752,4705.436442057295,4892.986653645838,0.03985819676836243,MT8cls5sw
5,80,5,417,1654.4562949461251,,,,,,MT8cls5sw
5,81,5,418,16315.13665537541,,,,,,MT8cls5sw
5,82,5,419,572.1579640358894,1.0,5638.59064275568,5638.59064275568,5638.59064275568,0.0,MT8cls5sw
5,83,5,420,9480.396865797396,12.0,3077.442581176755,3268.02685546875,3411.2306030273476,0.05144164490564256,MT8cls5sw
5,84,5,421,1288.0757613766134,2.0,5243.612061838627,5376.130582940645,5508.649104042663,0.02464942379236867,MT8cls5sw
5,85,5,422,79.08023282626209,1.0,3736.26733398438,3736.26733398438,3736.26733398438,0.0,MT8cls5sw
5,86,5,423,534.0080900171456,2.0,2858.2498575846403,2955.1776936849,3052.10552978516,0.03279932584338019,MT8cls5sw
5,87,5,424,279.9929659325531,1.0,3334.50325092517,3334.50325092517,3334.50325092517,0.0,MT8cls5sw
5,88,5,425,175.74901103130065,1.0,2999.9111328125,2999.9111328125,2999.9111328125,0.0,MT8cls5sw
5,89,5,426,143.82218477778167,1.0,2975.74072265625,2975.74072265625,2975.74072265625,0.0,MT8cls5sw
5,90,5,427,570.38597856184,2.0,2460.4564453125026,2590.639697265625,2720.8229492187475,0.05025139238410056,MT8cls5sw
5,91,5,428,644873.6017152214,752.0,2853.8935546875027,3096.354931640625,3328.9385819868576,0.07683291682488948,MT8cls5sw
5,92,5,429,2005.2411951714223,1.0,3925.48548719618,3925.48548719618,3925.48548719618,0.0,MT8cls5sw
5,93,5,430,1193.69576197494,1.0,5127.65360300165,5127.65360300165,5127.65360300165,0.0,MT8cls5sw
5,94,5,431,3067.891295714208,6.0,3639.4956167204473,3731.294434204105,3976.5535659790025,0.044256272664863185,MT8cls5sw
5,95,5,432,1318.259526171688,2.0,4389.2393747965525,4484.4452819824255,4579.651189168298,0.02123025284049963,MT8cls5sw
5,96,5,433,486.8809924163556,1.0,3208.2711530413,3208.2711530413,3208.2711530413,0.0,MT8cls5sw
5,97,5,434,174.00796154255897,1.0,2982.07495117188,2982.07495117188,2982.07495117188,0.0,MT8cls5sw
5,98,5,435,2189.4142243071356,2.0,3150.5013529459625,3242.857632107205,3335.213911268447,0.028479905576745703,MT8cls5sw
5,99,5,436,18.76291914648922,,,,,,MT8cls5sw
5,100,5,437,4924.982941781273,8.0,3661.591735839845,3790.074859619145,4033.5768573467576,0.04834008729013068,MT8cls5sw
5,101,5,438,143.34699901495236,1.0,3840.0419921875,3840.0419921875,3840.0419921875,0.0,MT8cls5sw
5,102,5,439,865.9396280235915,3.0,3442.230565389,3615.47756958008,3882.31432887486,0.06008342768579483,MT8cls5sw
5,103,5,440,316.5501865176354,1.0,2887.24189453125,2887.24189453125,2887.24189453125,0.0,MT8cls5sw
5,104,5,441,172.41917550004393,1.0,3171.02894810268,3171.02894810268,3171.02894810268,0.0,MT8cls5sw
5,105,5,442,69.12362087943018,,,,,,MT8cls5sw
5,106,5,443,1143.0337513710087,3.0,4307.66228529986,4529.46995634191,4603.154001164565,0.03316101537336802,MT8cls5sw
5,107,5,444,3262.867115501245,14.0,4121.2752421061205,4234.627362060545,4405.696270751952,0.033355456649168475,MT8cls5sw
5,108,5,445,4164.404035448658,4.0,4682.341512044272,4725.149251302085,4819.306396484375,0.014414855797504705,MT8cls5sw
5,109,5,446,353.32942070613126,2.0,3871.66009521484,3905.5616455078098,3939.46319580078,0.008680326511287709,MT8cls5sw
5,110,5,447,79.73481428082518,,,,,,MT8cls5sw
5,111,5,448,65.21316467035639,,,,,,MT8cls5sw
